# Index is generated on 2013-04-26 16:42  from 
#reference dates are:
# Winter ref time is 2013-01-01 00:00 (local)
# Summer ref time is 2013-06-01 00:00 (local)
#Remapped timezones:
#        America/Creston is now Etc/GMT-7
#        Asia/Hebron is now Etc/GMT+2
#        Africa/Juba is now Africa/Khartoum
# format 
# zone = index winter_offset summer_offset tzinfo_name wordy_windows_timezone_name
# Add offset to GMT to get local time....
TIMEZONE_INDEX_0
have_country_code = YES
zone  =   297  JPN      32400    32400 Asia/Tokyo Tokyo Standard Time
zone  =   298  MNG      28800    28800 Asia/Ulaanbaatar Ulaanbaatar Standard Time
zone  =   299  CHN      28800    28800 Asia/Urumqi ###Asia/Urumqi
zone  =   300  LAO      25200    25200 Asia/Vientiane SE Asia Standard Time
zone  =   301  RUS      39600    39600 Asia/Vladivostok Vladivostok Standard Time
zone  =   302  RUS      36000    36000 Asia/Yakutsk Yakutsk Standard Time
zone  =   303  RUS      21600    21600 Asia/Yekaterinburg Ekaterinburg Standard Time
zone  =   304  ARM      14400    14400 Asia/Yerevan Caucasus Standard Time
zone  =   305  PRT      -3600        0 Atlantic/Azores Azores Standard Time
zone  =   306  BMU     -14400   -10800 Atlantic/Bermuda Atlantic Standard Time
zone  =   307  ESP          0     3600 Atlantic/Canary GMT Standard Time
zone  =   308  CPV      -3600    -3600 Atlantic/Cape_Verde Cape Verde Standard Time
zone  =   309  FRO          0     3600 Atlantic/Faroe ###Atlantic/Faroe
zone  =   310  PRT          0     3600 Atlantic/Madeira ###Atlantic/Madeira
zone  =   311  ISL          0        0 Atlantic/Reykjavik Greenwich Standard Time
zone  =   312  SGS      -7200    -7200 Atlantic/South_Georgia UTC-02
zone  =   313  FLK     -10800   -10800 Atlantic/Stanley SA Eastern Standard Time
zone  =   314  SHN          0        0 Atlantic/St_Helena Greenwich Standard Time
zone  =   315  AUS      37800    34200 Australia/Adelaide Cen. Australia Standard Time
zone  =   316  AUS      36000    36000 Australia/Brisbane E. Australia Standard Time
zone  =   317  AUS      37800    34200 Australia/Broken_Hill ###Australia/Broken_Hill
zone  =   318  AUS      39600    36000 Australia/Currie ###Australia/Currie
zone  =   319  AUS      34200    34200 Australia/Darwin AUS Central Standard Time
zone  =   320  AUS      31500    31500 Australia/Eucla ###Australia/Eucla
